accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
EU482464,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482465,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482466,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482467,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482468,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482469,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482470,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482471,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482473,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482541,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482542,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482543,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482641,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482642,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482643,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482644,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482645,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482646,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482647,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482649,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482650,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482651,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482652,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482653,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482654,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482655,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482656,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482657,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482658,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482659,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482661,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482663,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482665,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482667,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482668,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482669,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482670,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482671,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482673,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482674,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482675,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482676,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482677,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482678,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU569721,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
FJ873811,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482474,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482475,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482679,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482697,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482698,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482699,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482700,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482701,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482702,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482703,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482704,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482705,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU660413,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU660414,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU660415,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU660416,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU660417,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677137,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677138,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677148,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677149,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU687248,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU687249,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU687250,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU726776,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024452,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024454,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024458,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024461,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ205877,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ205878,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ205879,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ205880,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ373299,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ390384,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ390385,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ390387,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410193,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410195,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410200,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410202,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410208,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410217,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410219,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410221,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410223,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410224,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410228,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410288,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ432724,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ432726,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ461305,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ461314,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ461321,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ547064,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ547067,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ562098,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ859028,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
JF730049,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ410215,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410233,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410237,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410241,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410259,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ461309,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ461311,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2008
HM582104,2,AM,Oceania,ASM,American-Samoa,,NA,,,,1972-06-21
HM582105,2,AM,Oceania,ASM,American-Samoa,,NA,,,,1972-06-21
HM582106,2,AM,Oceania,ASM,American-Samoa,,NA,,,,1972-06-21
HM582107,2,AM,Oceania,ASM,American-Samoa,,NA,,,,1972-06-22
AY702040,2,AM,South-America ,COL,Colombia,,,,,,1986
GQ868592,2,AM,South-America ,COL,Colombia,,,,,,1986
HM582099,2,AM,Oceania,FJI,Fiji,,NA,,,,1971
HM582100,2,AM,Oceania,FJI,Fiji,,NA,,,,1971
HM582101,2,AM,Oceania,FJI,Fiji,,NA,,,,1971
HM582109,2,AM,Oceania,PYF,French-Polynesia,,Tahiti,,,,1971
HM582108,2,AM,Oceania,PYF,French-Polynesia,,Tahiti,,,,1972
HM582110,2,AM,Oceania,PYF,French-Polynesia,,Tahiti,,,,1973
FJ898449,2,AM,Central-America,HND,Honduras,,,,,,1984
JQ922550,2,AM,South-Asia,IND,India,,Rajasthan,,,,1971
JQ922553,2,AM,South-Asia,IND,India,,West-Bengol,,,,1980
KJ918750,2,AM,South-Asia,IND,India,,,,,,2007-04-01
GQ398257,2,AM,Southeast-Asia,IDN,Indonesia,,,,,,1977
GQ868588,2,AM,Central-America,MEX,Mexico,,Unknown,,,,1983
GQ868589,2,AM,Central-America,MEX,Mexico,,Unknown,,,,1983
GQ868590,2,AM,Central-America,MEX,Mexico,,Sonora,,,,1992
JX966379,2,AM,Central-America,MEX,Mexico,,,,,,1994
HM582102,2,AM,Oceania,NCL,New-Caledonia,,NA,,,,1971
HM582103,2,AM,Oceania,NCL,New-Caledonia,,NA,,,,1972
EU056811,2,AM,South-America ,PER,Peru,,,,,,1995
GQ868600,2,AM,Caribbean ,PRI,Puerto-Rico,,NA,,,,1969
JX966380,2,AM,Caribbean ,PRI,Puerto-Rico,,NA,,,,1969
EU056812,2,AM,Caribbean ,PRI,Puerto-Rico,,NA,,,,1977
HM582111,2,AM,Oceania,TON,Tonga,,NA,,,,1974
HM582112,2,AM,Oceania,TON,Tonga,,NA,,,,1974
HM582113,2,AM,Oceania,TON,Tonga,,NA,,,,1974
HM582114,2,AM,Oceania,TON,Tonga,,NA,,,,1974
HM582115,2,AM,Oceania,TON,Tonga,,NA,,,,1974
HM582116,2,AM,Oceania,TON,Tonga,,NA,,,,1974
HM582117,2,AM,Oceania,TON,Tonga,,NA,,,,1974
GQ868599,2,AM,South-America ,VEN,Venezuela,,Maracay,,,,1987
MH460898,2,C,Africa,AGO,Angola,,Luanda,,,,2018-01-18
KX372564,2,C,Oceania,AUS,Australia,,,,,,2015
MH985858,2,C,Oceania,AUS,Australia,,Queensland,,,,2016
MH985859,2,C,Oceania,AUS,Australia,,Queensland,,,,2017
EU179857,2,C,Southeast-Asia,BRN,Brunei,,NA,,,,2005
EU179858,2,C,Southeast-Asia,BRN,Brunei,,NA,,,,2005
EU179859,2,C,Southeast-Asia,BRN,Brunei,,NA,,,,2006
EU056810,2,C,Africa,BFA,Burkina-Faso,,,,,,1983
GU131843,2,C,Africa,BFA,Burkina-Faso,,,,,,1986
KY627762,2,C,Africa,BFA,Burkina-Faso,,,,,,2016-11-05
KY627763,2,C,Africa,BFA,Burkina-Faso,,,,,,2016-11-21
FJ196854,2,C,East-Asia,CHN,China,,Guangdong,,,,1993
KC964094,2,C,East-Asia,CHN,China,,Guangdong,,,,1993
EF051521,2,C,East-Asia,CHN,China,,Guangdong,,,,2001
FJ196852,2,C,East-Asia,CHN,China,,Guangdong,,,,2001
KC964093,2,C,East-Asia,CHN,China,,Guangdong,,,,2001
FJ196853,2,C,East-Asia,CHN,China,,Guangdong,,,,2003
JX470186,2,C,East-Asia,CHN,China,,Guangdong,,,,2010
KP723479,2,C,East-Asia,CHN,China,,Guangdong,,,,2010
KC131142,2,C,East-Asia,CHN,China,,Guangdong,,,,2012-09-01
KF479233,2,C,East-Asia,CHN,China,,,,,,2013-01-04
KP012546,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KP723478,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KT187553,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KT187554,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KT187555,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KT187556,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KT187557,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KT187558,2,C,East-Asia,CHN,China,,Guangdong,,,,2014
KX225485,2,C,East-Asia,CHN,China,,,,,,2015
KX225486,2,C,East-Asia,CHN,China,,,,,,2015
KX621245,2,C,East-Asia,CHN,China,,,,,,2015
KX621246,2,C,East-Asia,CHN,China,,,,,,2015
KX621247,2,C,East-Asia,CHN,China,,Guangdong,,,,2015
KX621248,2,C,East-Asia,CHN,China,,Guangdong,,,,2015
KX655787,2,C,East-Asia,CHN,China,,Guangdong,,,,2015
KX655788,2,C,East-Asia,CHN,China,,,,,,2015
KY937185,2,C,East-Asia,CHN,China,,XiShuangbanna,,,,2015
KY937186,2,C,East-Asia,CHN,China,,XiShuangbanna,,,,2015
KY937187,2,C,East-Asia,CHN,China,,XiShuangbanna,,,,2015
KY937188,2,C,East-Asia,CHN,China,,XiShuangbanna,,,,2015
KY937189,2,C,East-Asia,CHN,China,,XiShuangbanna,,,,2015
KY937190,2,C,East-Asia,CHN,China,,XiShuangbanna,,,,2015
MF156233,2,C,East-Asia,CHN,China,,,,,,2015-09-18
MF156234,2,C,East-Asia,CHN,China,,,,,,2015-09-18
MF156235,2,C,East-Asia,CHN,China,,,,,,2015-09-26
MF156236,2,C,East-Asia,CHN,China,,,,,,2015-10-07
MF156237,2,C,East-Asia,CHN,China,,,,,,2015-10-18
MF156238,2,C,East-Asia,CHN,China,,,,,,2015-10-18
MF156239,2,C,East-Asia,CHN,China,,,,,,2015-10-18
MF156240,2,C,East-Asia,CHN,China,,,,,,2015-10-18
MF156241,2,C,East-Asia,CHN,China,,,,,,2015-10-18
MF156242,2,C,East-Asia,CHN,China,,,,,,2015-10-26
MF156243,2,C,East-Asia,CHN,China,,,,,,2015-10-28
MF156244,2,C,East-Asia,CHN,China,,,,,,2015-10-28
MF156245,2,C,East-Asia,CHN,China,,,,,,2015-10-28
MF156246,2,C,East-Asia,CHN,China,,,,,,2015-10-28
MF156247,2,C,East-Asia,CHN,China,,,,,,2015-10-28
MF156248,2,C,East-Asia,CHN,China,,,,,,2015-10-28
MH110573,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110574,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110575,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110576,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110577,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110578,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110579,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110580,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110594,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110603,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-08-01
MH110564,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110565,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110566,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110567,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110568,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110569,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110570,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110571,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110572,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110581,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110582,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110583,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110584,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110585,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110586,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110587,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110588,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110589,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110590,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110591,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110592,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110593,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110595,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110596,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110597,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110598,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110599,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110600,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110601,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH110602,2,C,East-Asia,CHN,China,,Zhejiang-Province,,,,2017-09-01
MH010629,2,C,East-Asia,CHN,China,,,,,,2017-11-01
LC111438,2,C,Southeast-Asia,TLS,East-Timor,,NA,,,,2005
LC121816,2,C,Africa,ETH,Ethiopia,,,,,,2016-01-01
MF004385,2,C,Europe,FRA,France,,,,,,2014-09-06
HM488257,2,C,Oceania,GUM,Guam,,NA,,,,2001
JQ922549,2,C,South-Asia,IND,India,,Maharashtra,,,,1996
DQ448231,2,C,South-Asia,IND,India,,,,,,2001
JQ922551,2,C,South-Asia,IND,India,,Maharashtra,,,,2005
FJ898454,2,C,South-Asia,IND,India,,,,,,2006
KU509271,2,C,South-Asia,IND,India,,,,,,2006
JQ955623,2,C,South-Asia,IND,India,,Delhi,,,,2009
JX475906,2,C,South-Asia,IND,India,,Hyderabad,,,,2009
LC367234,2,C,South-Asia,IND,India,,,,,,2009-10-08
KY427084,2,C,South-Asia,IND,India,,Kerala,,,,2010-09-01
JQ955624,2,C,South-Asia,IND,India,,Odisha,,,,2011
KY427085,2,C,South-Asia,IND,India,,Kerala,,,,2011-01-03
MH822947,2,C,South-Asia,IND,India,,,,,,2012-09-24
MH822944,2,C,South-Asia,IND,India,,,,,,2012-10-08
MH822945,2,C,South-Asia,IND,India,,,,,,2012-10-19
MH822946,2,C,South-Asia,IND,India,,,,,,2012-10-19
MH822939,2,C,South-Asia,IND,India,,,,,,2012-11-08
MH822950,2,C,South-Asia,IND,India,,,,,,2013-08-19
MH822941,2,C,South-Asia,IND,India,,,,,,2013-08-30
MH822951,2,C,South-Asia,IND,India,,,,,,2013-09-04
MH822956,2,C,South-Asia,IND,India,,,,,,2013-09-09
MG560143,2,C,South-Asia,IND,India,,,,,,2014
MG560144,2,C,South-Asia,IND,India,,,,,,2014
MH822952,2,C,South-Asia,IND,India,,,,,,2014-09-16
MH822942,2,C,South-Asia,IND,India,,,,,,2014-09-22
MH822955,2,C,South-Asia,IND,India,,,,,,2014-10-25
MH822949,2,C,South-Asia,IND,India,,,,,,2014-10-28
MH822943,2,C,South-Asia,IND,India,,,,,,2014-11-07
MH822954,2,C,South-Asia,IND,India,,,,,,2015-08-31
MH822953,2,C,South-Asia,IND,India,,,,,,2015-09-09
MG721054,2,C,South-Asia,IND,India,,,,,,2016
MG721055,2,C,South-Asia,IND,India,,,,,,2016
MG721056,2,C,South-Asia,IND,India,,,,,,2016
MG721057,2,C,South-Asia,IND,India,,,,,,2016
MG721058,2,C,South-Asia,IND,India,,,,,,2016
MG721062,2,C,South-Asia,IND,India,,,,,,2016
GQ398258,2,C,Southeast-Asia,IDN,Indonesia,,,,,,1975
GQ398263,2,C,Southeast-Asia,IDN,Indonesia,,,,,,1975
GQ398259,2,C,Southeast-Asia,IDN,Indonesia,,,,,,1976
GQ398260,2,C,Southeast-Asia,IDN,Indonesia,,,,,,1976
GQ398261,2,C,Southeast-Asia,IDN,Indonesia,,,,,,1976
GQ398262,2,C,Southeast-Asia,IDN,Indonesia,,,,,,1976
GQ398264,2,C,Southeast-Asia,IDN,Indonesia,,,,,,1976
AB189122,2,C,Southeast-Asia,IDN,Indonesia,,Sumatra,,,,1998
AB189123,2,C,Southeast-Asia,IDN,Indonesia,,Sumatra,,,,1998
AB189124,2,C,Southeast-Asia,IDN,Indonesia,,Sumatra,,,,1998
AY858035,2,C,Southeast-Asia,IDN,Indonesia,,Jakarta,,,,2004
AY858036,2,C,Southeast-Asia,IDN,Indonesia,,Jakarta,,,,2004
KC762665,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-07-06
KC762669,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-07-17
KC762676,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-07-17
KC762658,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-08-14
KC762661,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-09-24
KC762655,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-09-27
KC762660,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-11-21
KC762662,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-11-21
KC762656,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-12-11
KC762670,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2007-12-11
KC762666,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-02-15
KC762677,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-02-15
KC762671,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-02-19
KC762663,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-02-20
KC762675,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-03-08
KC762668,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-03-11
KC762673,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-03-11
KC762674,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-03-11
KC762664,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-03-28
KC762672,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-04-09
KC762667,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-04-12
KC762659,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-04-15
KC762657,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2008-04-23
KU509268,2,C,Southeast-Asia,IDN,Indonesia,,Bali,,,,2009
KC762678,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2010-03-04
KC762679,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2010-03-29
KC762680,2,C,Southeast-Asia,IDN,Indonesia,,Makassar,,,,2010-04-05
KU517846,2,C,Southeast-Asia,IDN,Indonesia,,,,,,2014-05-07
MH456894,2,C,Africa,KEN,Kenya,,Kilifi,,,,2014-06-20
MH456898,2,C,Africa,KEN,Kenya,,Kilifi,,,,2014-06-23
MH456895,2,C,Africa,KEN,Kenya,,Kilifi,,,,2014-07-04
MH456897,2,C,Africa,KEN,Kenya,,Kilifi,,,,2014-07-09
MH456892,2,C,Africa,KEN,Kenya,,Kilifi,,,,2014-10-17
MH456893,2,C,Africa,KEN,Kenya,,Kilifi,,,,2014-11-25
MG779194,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779195,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779196,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779197,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779198,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779199,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779200,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779201,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779202,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MG779203,2,C,Africa,KEN,Kenya,,Kilifi,,,,2017
MH488959,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014
KU666944,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KU666949,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452015,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452016,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452017,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452018,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452019,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452020,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452021,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452022,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452024,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452025,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452026,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452027,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452028,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452029,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452030,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452031,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452032,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452033,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452035,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452037,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452038,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
