accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
GU131723,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131724,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131725,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131726,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131727,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131728,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131729,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131730,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131731,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131732,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131733,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131734,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131735,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131736,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131737,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131738,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131739,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131740,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131741,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131742,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131743,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131744,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131745,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131746,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131747,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131748,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131749,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131750,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131751,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131752,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131753,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131754,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131755,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131756,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131757,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131758,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131759,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131760,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131761,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131762,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131763,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131764,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131765,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131766,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131767,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131768,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131769,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131770,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131771,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131772,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131773,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131774,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131775,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131776,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131777,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131778,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131779,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131780,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131781,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131782,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
GU131783,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131784,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131785,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131786,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131787,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131788,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131789,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131790,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131791,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131792,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131793,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131794,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131795,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131796,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131797,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131798,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131799,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131800,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131801,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131802,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131803,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131804,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131805,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131806,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131807,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131808,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131809,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131810,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131811,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131812,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131813,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131814,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131815,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131816,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131817,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131818,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131819,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131820,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131821,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131822,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131823,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131824,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131825,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131826,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131827,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131828,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131829,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131830,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131831,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181960,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181961,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181962,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
HM181963,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181964,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181965,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181966,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181967,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181968,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181969,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM181970,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM488256,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM631850,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
HM631851,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937600,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
JF937601,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
JF937602,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937603,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937604,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937605,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937606,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937607,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937608,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937609,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937610,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937611,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937612,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937613,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937614,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937615,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937616,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937617,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937618,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937619,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JF937650,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JN000935,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JN093516,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
JQ287667,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921939,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921940,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921941,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921942,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921943,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921944,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921945,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921946,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
KF921947,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921948,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921949,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921950,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF921951,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF955446,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
KF971712,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
EU482477,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482478,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482479,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482481,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482482,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482483,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482484,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482485,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482486,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482487,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482488,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482489,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482490,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482491,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482492,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482493,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482494,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482495,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482496,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482497,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482498,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482499,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482500,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482501,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482502,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482503,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482504,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482505,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482506,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482507,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482508,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482509,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482510,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482511,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482512,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482513,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482514,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482515,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482516,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482517,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482708,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482709,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482710,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482711,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482712,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482713,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482714,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482715,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482716,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU482717,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU482718,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU660395,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU660412,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU660418,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU660419,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677139,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677140,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677150,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677151,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677152,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677153,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677154,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677155,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677156,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677157,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677158,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677159,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677160,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677161,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677162,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677163,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677164,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677165,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677166,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677167,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677168,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677169,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677170,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677171,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677172,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677173,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677174,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
EU677175,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677176,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677177,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU677178,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU687251,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU726777,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU726778,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU726779,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU726780,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU726781,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
EU726782,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024425,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024426,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024427,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024428,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024429,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024430,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024431,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024432,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024433,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024434,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024435,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024436,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024437,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024438,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024439,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024440,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024441,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024442,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024443,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024445,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024446,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024447,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024448,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024449,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024450,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024451,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024453,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ024455,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024456,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024457,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024459,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024460,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024462,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024463,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024464,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ024472,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182003,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182019,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182020,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ182021,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182022,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182023,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182024,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ182025,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182026,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182027,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182028,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182029,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182030,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182031,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
FJ182032,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ182033,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2007
