location,dateEnd,cases
Ceara,2001-08-31,1623.0
Ceara,2001-09-30,1195.0
Ceara,2001-10-31,1611.0
Ceara,2001-11-30,1210.0
Ceara,2001-12-31,738.0
Ceara,2002-01-31,1678.0
Ceara,2002-02-28,3712.0
Ceara,2002-03-31,3852.0
Ceara,2002-04-30,2326.0
Ceara,2002-05-31,1615.0
Ceara,2002-06-30,1336.0
Ceara,2002-07-31,1197.0
Ceara,2002-08-31,1047.0
Ceara,2002-09-30,597.0
Ceara,2002-10-31,743.0
Ceara,2002-11-30,889.0
Ceara,2002-12-31,676.0
Ceara,2003-01-31,2224.0
Ceara,2003-02-28,4767.0
Ceara,2003-03-31,5636.0
Ceara,2003-04-30,6051.0
Ceara,2003-05-31,6571.0
Ceara,2003-06-30,4075.0
Ceara,2003-07-31,1648.0
Ceara,2003-08-31,746.0
Ceara,2003-09-30,443.0
Ceara,2003-10-31,466.0
Ceara,2003-11-30,502.0
Ceara,2003-12-31,350.0
Ceara,2004-01-31,362.0
Ceara,2004-02-29,644.0
Ceara,2004-03-31,460.0
Ceara,2004-04-30,254.0
Ceara,2004-05-31,315.0
Ceara,2004-06-30,452.0
Ceara,2004-07-31,377.0
Ceara,2004-08-31,387.0
Ceara,2004-09-30,214.0
Ceara,2004-10-31,176.0
Ceara,2004-11-30,165.0
Ceara,2004-12-31,102.0
Ceara,2005-01-31,1189.0
Ceara,2005-02-28,1463.0
Ceara,2005-03-31,1209.0
Ceara,2005-04-30,1244.0
Ceara,2005-05-31,2447.0
Ceara,2005-06-30,3665.0
Ceara,2005-07-31,6085.0
Ceara,2005-08-31,4944.0
Ceara,2005-09-30,2372.0
Ceara,2005-10-31,993.0
Ceara,2005-11-30,937.0
Ceara,2005-12-31,697.0
Ceara,2006-01-31,961.0
Ceara,2006-02-28,1106.0
Ceara,2006-03-31,1826.0
Ceara,2006-04-30,2839.0
Ceara,2006-05-31,5755.0
Ceara,2006-06-30,5804.0
Ceara,2006-07-31,4405.0
Ceara,2006-08-31,2652.0
Ceara,2006-09-30,1077.0
Ceara,2006-10-31,760.0
Ceara,2006-11-30,901.0
Ceara,2006-12-31,475.0
Ceara,2007-01-31,1849.0
Ceara,2007-02-28,2618.0
Ceara,2007-03-31,3274.0
Ceara,2007-04-30,5322.0
Ceara,2007-05-31,5906.0
Ceara,2007-06-30,5239.0
Ceara,2007-07-31,3481.0
Ceara,2007-08-31,2157.0
Ceara,2007-09-30,1318.0
Ceara,2007-10-31,1294.0
Ceara,2007-11-30,1054.0
Ceara,2007-12-31,883.0
Ceara,2008-01-31,2320.0
Ceara,2008-02-29,4133.0
Ceara,2008-03-31,6622.0
Ceara,2008-04-30,14809.0
Ceara,2008-05-31,13245.0
Ceara,2008-06-30,4689.0
Ceara,2008-07-31,996.0
Ceara,2008-08-31,495.0
Ceara,2008-09-30,331.0
Ceara,2008-10-31,256.0
Ceara,2008-11-30,267.0
Ceara,2008-12-31,437.0
Ceara,2009-01-31,626.0
Ceara,2009-02-28,1291.0
Ceara,2009-03-31,2873.0
Ceara,2009-04-30,1015.0
Ceara,2009-05-31,557.0
Ceara,2009-06-30,361.0
Ceara,2009-07-31,189.0
Ceara,2009-08-31,130.0
Ceara,2009-09-30,131.0
Ceara,2009-10-31,196.0
Ceara,2009-11-30,326.0
Ceara,2009-12-31,386.0
Ceara,2010-01-31,836.0
Ceara,2010-02-28,1394.0
Ceara,2010-03-31,1804.0
Ceara,2010-04-30,1480.0
Ceara,2010-05-31,2202.0
Ceara,2010-06-30,1931.0
Ceara,2010-07-31,1710.0
Ceara,2010-08-31,1446.0
Ceara,2010-09-30,1387.0
Ceara,2010-10-31,1776.0
Ceara,2010-11-30,2221.0
Ceara,2010-12-31,2801.0
Ceara,2011-01-31,5578.0
Ceara,2011-02-28,8611.0
Ceara,2011-03-31,13807.0
Ceara,2011-04-30,16084.0
Ceara,2011-05-31,8912.0
Ceara,2011-06-30,3157.0
Ceara,2011-07-31,1276.0
Ceara,2011-08-31,803.0
Ceara,2011-09-30,587.0
Ceara,2011-10-31,525.0
Ceara,2011-11-30,492.0
Ceara,2011-12-31,803.0
Ceara,2012-01-31,1958.0
Ceara,2012-02-29,2495.0
Ceara,2012-03-31,4927.0
Ceara,2012-04-30,10849.0
Ceara,2012-05-31,24342.0
Ceara,2012-06-30,6225.0
Ceara,2012-07-31,1882.0
Ceara,2012-08-31,757.0
Ceara,2012-09-30,402.0
Ceara,2012-10-31,319.0
Ceara,2012-11-30,378.0
Ceara,2012-12-31,456.0
Ceara,2013-01-05,79.0
Ceara,2013-01-12,239.0
Ceara,2013-01-19,354.0
Ceara,2013-01-26,461.0
Ceara,2013-02-02,710.0
Ceara,2013-02-09,668.0
Ceara,2013-02-16,436.0
Ceara,2013-02-23,952.0
Ceara,2013-03-02,1236.0
Ceara,2013-03-09,1190.0
Ceara,2013-03-16,1328.0
Ceara,2013-03-23,1293.0
Ceara,2013-03-30,1076.0
Ceara,2013-04-06,1723.0
Ceara,2013-04-13,2397.0
Ceara,2013-04-20,2478.0
Ceara,2013-04-27,2329.0
Ceara,2013-05-04,2168.0
Ceara,2013-05-11,2121.0
Ceara,2013-05-18,2056.0
Ceara,2013-05-25,2138.0
Ceara,2013-06-01,1596.0
Ceara,2013-06-08,1770.0
Ceara,2013-06-15,1712.0
Ceara,2013-06-22,1790.0
Ceara,2013-06-29,1842.0
Ceara,2013-07-06,1637.0
Ceara,2013-07-13,1686.0
Ceara,2013-07-20,1828.0
Ceara,2013-07-27,1391.0
Ceara,2013-08-03,1471.0
Ceara,2013-08-10,1618.0
Ceara,2013-08-17,1428.0
Ceara,2013-08-24,1407.0
Ceara,2013-08-31,1171.0
Ceara,2013-09-07,789.0
Ceara,2013-09-14,713.0
Ceara,2013-09-21,625.0
Ceara,2013-09-28,478.0
Ceara,2013-10-05,402.0
Ceara,2013-10-12,405.0
Ceara,2013-10-19,323.0
Ceara,2013-10-26,272.0
Ceara,2013-11-02,255.0
Ceara,2013-11-09,242.0
Ceara,2013-11-16,244.0
Ceara,2013-11-23,288.0
Ceara,2013-11-30,343.0
Ceara,2013-12-07,292.0
Ceara,2013-12-14,299.0
Ceara,2013-12-21,213.0
Ceara,2013-12-28,171.0
Ceara,2014-01-04,168.0
Ceara,2014-01-11,264.0
Ceara,2014-01-18,462.0
Ceara,2014-01-25,621.0
Ceara,2014-02-01,695.0
Ceara,2014-02-08,708.0
Ceara,2014-02-15,838.0
Ceara,2014-02-22,800.0
Ceara,2014-03-01,693.0
Ceara,2014-03-08,496.0
Ceara,2014-03-15,733.0
Ceara,2014-03-22,708.0
Ceara,2014-03-29,822.0
Ceara,2014-04-05,908.0
Ceara,2014-04-12,1113.0
Ceara,2014-04-19,879.0
Ceara,2014-04-26,1179.0
Ceara,2014-05-03,1085.0
Ceara,2014-05-10,1425.0
Ceara,2014-05-17,1515.0
Ceara,2014-05-24,1549.0
Ceara,2014-05-31,1543.0
Ceara,2014-06-07,1666.0
Ceara,2014-06-14,1477.0
Ceara,2014-06-21,1261.0
Ceara,2014-06-28,1374.0
Ceara,2014-07-05,1374.0
Ceara,2014-07-12,1278.0
Ceara,2014-07-19,1342.0
Ceara,2014-07-26,1212.0
Ceara,2014-08-02,1171.0
Ceara,2014-08-09,941.0
Ceara,2014-08-16,821.0
Ceara,2014-08-23,778.0
Ceara,2014-08-30,737.0
Ceara,2014-09-06,586.0
Ceara,2014-09-13,549.0
Ceara,2014-09-20,490.0
Ceara,2014-09-27,555.0
Ceara,2014-10-04,525.0
Ceara,2014-10-11,430.0
Ceara,2014-10-18,388.0
Ceara,2014-10-25,351.0
Ceara,2014-11-01,321.0
Ceara,2014-11-08,286.0
Ceara,2014-11-15,338.0
Ceara,2014-11-22,361.0
Ceara,2014-11-29,350.0
Ceara,2014-12-06,391.0
Ceara,2014-12-13,404.0
Ceara,2014-12-20,441.0
Ceara,2014-12-27,319.0
Ceara,2015-01-03,323.0
Ceara,2015-01-10,561.0
Ceara,2015-01-17,617.0
Ceara,2015-01-24,653.0
Ceara,2015-01-31,816.0
Ceara,2015-02-07,903.0
Ceara,2015-02-14,1012.0
Ceara,2015-02-21,855.0
Ceara,2015-02-28,1278.0
Ceara,2015-03-07,1747.0
Ceara,2015-03-14,2487.0
Ceara,2015-03-21,2378.0
Ceara,2015-03-28,2653.0
Ceara,2015-04-04,2469.0
Ceara,2015-04-11,3569.0
Ceara,2015-04-18,4411.0
Ceara,2015-04-25,4576.0
Ceara,2015-05-02,5137.0
Ceara,2015-05-09,5333.0
Ceara,2015-05-16,6523.0
Ceara,2015-05-23,6976.0
Ceara,2015-05-30,6429.0
Ceara,2015-06-06,4985.0
Ceara,2015-06-13,5017.0
Ceara,2015-06-20,4628.0
Ceara,2015-06-27,4138.0
Ceara,2015-07-04,3399.0
Ceara,2015-07-11,2822.0
Ceara,2015-07-18,2313.0
Ceara,2015-07-25,2288.0
Ceara,2015-08-01,1685.0
Ceara,2015-08-08,1803.0
Ceara,2015-08-15,1584.0
Ceara,2015-08-22,1356.0
Ceara,2015-08-29,1096.0
Ceara,2015-09-05,839.0
Ceara,2015-09-12,689.0
Ceara,2015-09-19,644.0
Ceara,2015-09-26,558.0
Ceara,2015-10-03,447.0
Ceara,2015-10-10,449.0
Ceara,2015-10-17,369.0
Ceara,2015-10-24,352.0
Ceara,2015-10-31,232.0
Ceara,2015-11-07,253.0
Ceara,2015-11-14,287.0
Ceara,2015-11-21,319.0
Ceara,2015-11-28,255.0
Ceara,2015-12-05,335.0
Ceara,2015-12-12,435.0
Ceara,2015-12-19,402.0
Ceara,2015-12-26,293.0
Ceara,2016-01-02,184.0
Ceara,2016-01-09,598.0
Ceara,2016-01-16,577.0
Ceara,2016-01-23,715.0
Ceara,2016-01-30,947.0
Ceara,2016-02-06,1184.0
Ceara,2016-02-13,931.0
Ceara,2016-02-20,1812.0
Ceara,2016-02-27,1911.0
Ceara,2016-03-05,1975.0
Ceara,2016-03-12,2077.0
Ceara,2016-03-19,2369.0
Ceara,2016-03-26,2322.0
Ceara,2016-04-02,3285.0
Ceara,2016-04-09,3592.0
Ceara,2016-04-16,4123.0
Ceara,2016-04-23,4498.0
Ceara,2016-04-30,5555.0
Ceara,2016-05-07,5450.0
Ceara,2016-05-14,5183.0
Ceara,2016-05-21,5583.0
Ceara,2016-05-28,4913.0
Ceara,2016-06-04,4261.0
Ceara,2016-06-11,3811.0
Ceara,2016-06-18,3783.0
Ceara,2016-06-25,3166.0
Ceara,2016-07-02,2988.0
Ceara,2016-07-09,2610.0
Ceara,2016-07-16,2034.0
Ceara,2016-07-23,1915.0
Ceara,2016-07-30,1526.0
Ceara,2016-08-06,1414.0
Ceara,2016-08-13,1143.0
Ceara,2016-08-20,1072.0
Ceara,2016-08-27,998.0
Ceara,2016-09-03,945.0
Ceara,2016-09-10,572.0
Ceara,2016-09-17,689.0
Ceara,2016-09-24,613.0
Ceara,2016-10-01,581.0
Ceara,2016-10-08,490.0
Ceara,2016-10-15,477.0
Ceara,2016-10-22,603.0
Ceara,2016-10-29,474.0
Ceara,2016-11-05,428.0
Ceara,2016-11-12,595.0
Ceara,2016-11-19,618.0
Ceara,2016-11-26,710.0
Ceara,2016-12-03,668.0
Ceara,2016-12-10,532.0
Ceara,2016-12-17,478.0
Ceara,2016-12-24,398.0
Ceara,2016-12-31,321.0
Ceara,2017-01-21,937.5
Ceara,2017-02-04,1448.0
Ceara,2017-02-11,953.0
Ceara,2017-02-18,1182.0
Ceara,2017-02-25,1065.0
Ceara,2017-03-04,1151.0
Ceara,2017-03-11,1447.0
Ceara,2017-03-18,1620.0
Ceara,2017-03-25,1829.0
Ceara,2017-04-01,2494.0
Ceara,2017-04-08,3096.0
Ceara,2017-04-15,3582.0
Ceara,2017-04-22,3063.0
Ceara,2017-04-29,2873.0
Ceara,2017-05-13,3928.0
Ceara,2017-05-27,2792.0
Ceara,2017-06-10,1950.0
Ceara,2017-06-24,1103.0
Ceara,2017-07-15,792.5
Ceara,2017-07-29,0.0
Ceara,2017-08-12,355.0
Ceara,2017-08-26,245.0
Ceara,2017-09-09,85.0
Ceara,2017-09-23,266.0
Ceara,2017-10-14,192.0
Ceara,2017-10-21,62.0
Ceara,2017-10-28,47.0
Ceara,2017-11-04,73.0
Ceara,2017-11-11,76.0
Ceara,2017-11-25,139.0
Ceara,2017-12-02,47.0
Ceara,2017-12-09,55.0
Ceara,2017-12-16,61.0
Ceara,2017-12-30,95.0
Ceara,2018-01-06,155.0
Ceara,2018-01-13,244.0
Ceara,2018-01-20,237.0
Ceara,2018-01-27,245.0
Ceara,2018-02-03,321.0
Ceara,2018-02-10,349.0
Ceara,2018-02-17,277.0
Ceara,2018-02-24,434.0
Ceara,2018-03-03,459.0
Ceara,2018-03-10,508.0
Ceara,2018-03-17,569.0
Ceara,2018-03-24,490.0
Ceara,2018-03-31,556.0
Ceara,2018-04-07,875.0
Ceara,2018-04-14,871.0
Ceara,2018-04-21,960.0
Ceara,2018-04-28,617.0
Ceara,2018-05-05,463.0
Ceara,2018-05-12,443.0
Ceara,2018-05-19,401.0
Ceara,2018-05-26,370.0
Ceara,2018-06-02,300.0
Ceara,2018-06-09,305.0
Ceara,2018-06-16,315.0
Ceara,2018-06-23,286.0
Ceara,2018-06-30,261.0
Ceara,2018-07-07,254.0
Ceara,2018-07-14,291.0
Ceara,2018-07-21,253.0
Ceara,2018-07-28,191.0
Ceara,2018-08-04,212.0
Ceara,2018-08-11,235.0
Ceara,2018-08-18,217.0
Ceara,2018-08-25,197.0
Ceara,2018-09-01,163.0
Ceara,2018-09-08,142.0
Ceara,2018-09-15,145.0
Ceara,2018-09-22,131.0
Ceara,2018-09-29,146.0
Ceara,2018-10-06,133.0
Ceara,2018-10-13,129.0
Ceara,2018-10-20,101.0
Ceara,2018-10-27,116.0
Ceara,2018-11-03,79.0
Ceara,2018-11-10,107.0
Ceara,2018-11-17,78.0
Ceara,2018-11-24,91.0
Ceara,2018-12-01,96.0
Ceara,2018-12-08,103.0
Ceara,2018-12-15,90.0
Ceara,2018-12-22,96.0
Ceara,2018-12-29,66.0
Ceara,2019-01-05,112.0
Ceara,2019-01-12,156.0
Ceara,2019-01-19,188.0
Ceara,2019-01-26,284.0
Ceara,2019-02-02,254.0
Ceara,2019-02-09,343.0
Ceara,2019-02-16,381.0
Ceara,2019-02-23,488.0
Ceara,2019-03-02,497.0
Ceara,2019-03-09,404.0
Ceara,2019-03-16,721.0
Ceara,2019-03-23,698.0
Ceara,2019-03-30,910.0
Ceara,2019-04-06,1419.0
Ceara,2019-04-13,1671.0
Ceara,2019-04-20,1307.0
Ceara,2019-04-27,1512.0
Ceara,2019-05-04,1368.0
Ceara,2019-05-11,1547.0
Ceara,2019-05-18,1415.0
Ceara,2019-05-25,1324.0
Ceara,2019-06-01,1433.0
Ceara,2019-06-08,1265.0
Ceara,2019-06-15,1168.0
Ceara,2019-06-22,1082.0
Ceara,2019-06-29,1032.0
Ceara,2019-07-06,905.0
Ceara,2019-07-13,842.0
Ceara,2019-07-20,702.0
Ceara,2019-07-27,617.0
Ceara,2019-08-03,703.0
Ceara,2019-08-10,686.0
Ceara,2019-08-17,577.0
Ceara,2019-08-24,529.0
Ceara,2019-08-31,446.0
Ceara,2019-09-07,422.0
Ceara,2019-09-14,366.0
Ceara,2019-09-21,317.0
Ceara,2019-09-28,260.0
Ceara,2019-10-05,216.0
Ceara,2019-10-12,74.0
Distrito_Federal,1994-02-28,1.0
Distrito_Federal,1994-03-31,0.0
Distrito_Federal,1994-04-30,0.0
Distrito_Federal,1994-05-31,3.0
Distrito_Federal,1994-06-30,1.0
Distrito_Federal,1994-07-31,5.0
Distrito_Federal,1994-08-31,3.0
Distrito_Federal,1994-09-30,0.0
Distrito_Federal,1994-10-31,0.0
Distrito_Federal,1994-11-30,0.0
Distrito_Federal,1994-12-31,0.0
Distrito_Federal,1995-01-31,0.0
Distrito_Federal,1995-02-28,0.0
Distrito_Federal,1995-03-31,0.0
Distrito_Federal,1995-04-30,0.0
Distrito_Federal,1995-05-31,0.0
Distrito_Federal,1995-06-30,0.0
Distrito_Federal,1995-07-31,0.0
Distrito_Federal,1995-08-31,0.0
Distrito_Federal,1995-09-30,0.0
Distrito_Federal,1995-10-31,0.0
Distrito_Federal,1995-11-30,0.0
Distrito_Federal,1995-12-31,0.0
Distrito_Federal,1996-01-31,27.0
Distrito_Federal,1996-02-29,17.0
Distrito_Federal,1996-03-31,9.0
Distrito_Federal,1996-04-30,14.0
Distrito_Federal,1996-05-31,9.0
Distrito_Federal,1996-06-30,3.0
Distrito_Federal,1996-07-31,1.0
Distrito_Federal,1996-08-31,0.0
Distrito_Federal,1996-09-30,1.0
Distrito_Federal,1996-10-31,1.0
Distrito_Federal,1996-11-30,3.0
Distrito_Federal,1996-12-31,0.0
Distrito_Federal,1997-01-31,61.0
Distrito_Federal,1997-02-28,183.0
Distrito_Federal,1997-03-31,162.0
Distrito_Federal,1997-04-30,84.0
Distrito_Federal,1997-05-31,35.0
Distrito_Federal,1997-06-30,38.0
Distrito_Federal,1997-07-31,22.0
Distrito_Federal,1997-08-31,50.0
Distrito_Federal,1997-09-30,24.0
Distrito_Federal,1997-10-31,29.0
Distrito_Federal,1997-11-30,10.0
Distrito_Federal,1997-12-31,11.0
Distrito_Federal,1998-01-31,145.0
Distrito_Federal,1998-02-28,249.0
Distrito_Federal,1998-03-31,446.0
Distrito_Federal,1998-04-30,647.0
Distrito_Federal,1998-05-31,573.0
Distrito_Federal,1998-06-30,418.0
Distrito_Federal,1998-07-31,81.0
Distrito_Federal,1998-08-31,83.0
Distrito_Federal,1998-09-30,39.0
Distrito_Federal,1998-10-31,22.0
Distrito_Federal,1998-11-30,28.0
Distrito_Federal,1998-12-31,44.0
Distrito_Federal,1999-01-31,51.0
Distrito_Federal,1999-02-28,70.0
Distrito_Federal,1999-03-31,81.0
Distrito_Federal,1999-04-30,138.0
Distrito_Federal,1999-05-31,158.0
Distrito_Federal,1999-06-30,47.0
Distrito_Federal,1999-07-31,27.0
Distrito_Federal,1999-08-31,46.0
Distrito_Federal,1999-09-30,29.0
Distrito_Federal,1999-10-31,14.0
Distrito_Federal,1999-11-30,13.0
Distrito_Federal,1999-12-31,22.0
Distrito_Federal,2000-01-31,194.0
Distrito_Federal,2000-02-29,196.0
Distrito_Federal,2000-03-31,206.0
Distrito_Federal,2000-04-30,138.0
Distrito_Federal,2000-05-31,75.0
Distrito_Federal,2000-06-30,65.0
Distrito_Federal,2000-07-31,52.0
Distrito_Federal,2000-08-31,38.0
Distrito_Federal,2000-09-30,21.0
Distrito_Federal,2000-10-31,31.0
Distrito_Federal,2000-11-30,12.0
Distrito_Federal,2000-12-31,2.0
Distrito_Federal,2001-01-31,423.0
Distrito_Federal,2001-02-28,243.0
Distrito_Federal,2001-03-31,244.0
Distrito_Federal,2001-04-30,220.0
Distrito_Federal,2001-05-31,193.0
Distrito_Federal,2001-06-30,102.0
Distrito_Federal,2001-07-31,87.0
Distrito_Federal,2001-08-31,35.0
Distrito_Federal,2001-09-30,26.0
Distrito_Federal,2001-10-31,39.0
Distrito_Federal,2001-11-30,45.0
Distrito_Federal,2001-12-31,56.0
Distrito_Federal,2002-01-31,695.0
Distrito_Federal,2002-02-28,1112.0
Distrito_Federal,2002-03-31,968.0
Distrito_Federal,2002-04-30,361.0
Distrito_Federal,2002-05-31,131.0
Distrito_Federal,2002-06-30,34.0
Distrito_Federal,2002-07-31,32.0
Distrito_Federal,2002-08-31,31.0
Distrito_Federal,2002-09-30,6.0
Distrito_Federal,2002-10-31,21.0
Distrito_Federal,2002-11-30,42.0
Distrito_Federal,2002-12-31,89.0
Distrito_Federal,2003-01-31,199.0
Distrito_Federal,2003-02-28,216.0
Distrito_Federal,2003-03-31,170.0
Distrito_Federal,2003-04-30,133.0
Distrito_Federal,2003-05-31,87.0
Distrito_Federal,2003-06-30,39.0
Distrito_Federal,2003-07-31,41.0
Distrito_Federal,2003-08-31,22.0
Distrito_Federal,2003-09-30,6.0
Distrito_Federal,2003-10-31,13.0
Distrito_Federal,2003-11-30,12.0
Distrito_Federal,2003-12-31,47.0
Distrito_Federal,2004-01-31,65.0
Distrito_Federal,2004-02-29,79.0
Distrito_Federal,2004-03-31,50.0
Distrito_Federal,2004-04-30,28.0
Distrito_Federal,2004-05-31,16.0
Distrito_Federal,2004-06-30,7.0
Distrito_Federal,2004-07-31,11.0
Distrito_Federal,2004-08-31,5.0
Distrito_Federal,2004-09-30,4.0
Distrito_Federal,2004-10-31,9.0
Distrito_Federal,2004-11-30,3.0
Distrito_Federal,2004-12-31,5.0
Distrito_Federal,2005-01-31,37.0
Distrito_Federal,2005-02-28,47.0
Distrito_Federal,2005-03-31,68.0
Distrito_Federal,2005-04-30,68.0
Distrito_Federal,2005-05-31,50.0
Distrito_Federal,2005-06-30,27.0
Distrito_Federal,2005-07-31,47.0
Distrito_Federal,2005-08-31,17.0
Distrito_Federal,2005-09-30,8.0
Distrito_Federal,2005-10-31,14.0
Distrito_Federal,2005-11-30,10.0
Distrito_Federal,2005-12-31,17.0
Distrito_Federal,2006-01-31,84.0
Distrito_Federal,2006-02-28,52.0
Distrito_Federal,2006-03-31,85.0
Distrito_Federal,2006-04-30,103.0
Distrito_Federal,2006-05-31,87.0
Distrito_Federal,2006-06-30,41.0
Distrito_Federal,2006-07-31,14.0
Distrito_Federal,2006-08-31,9.0
Distrito_Federal,2006-09-30,14.0
Distrito_Federal,2006-10-31,12.0
Distrito_Federal,2006-11-30,28.0
Distrito_Federal,2006-12-31,42.0
Distrito_Federal,2007-01-31,115.0
Distrito_Federal,2007-02-28,155.0
Distrito_Federal,2007-03-31,238.0
Distrito_Federal,2007-04-30,184.0
Distrito_Federal,2007-05-31,156.0
Distrito_Federal,2007-06-30,68.0
Distrito_Federal,2007-07-31,78.0
Distrito_Federal,2007-08-31,38.0
Distrito_Federal,2007-09-30,27.0
Distrito_Federal,2007-10-31,71.0
Distrito_Federal,2007-11-30,71.0
Distrito_Federal,2007-12-31,53.0
Distrito_Federal,2008-01-31,168.0
Distrito_Federal,2008-02-29,154.0
Distrito_Federal,2008-03-31,264.0
Distrito_Federal,2008-04-30,335.0
Distrito_Federal,2008-05-31,187.0
Distrito_Federal,2008-06-30,64.0
Distrito_Federal,2008-07-31,24.0
Distrito_Federal,2008-08-31,37.0
Distrito_Federal,2008-09-30,23.0
Distrito_Federal,2008-10-31,30.0
Distrito_Federal,2008-11-30,19.0
Distrito_Federal,2008-12-31,46.0
Distrito_Federal,2009-01-31,92.0
Distrito_Federal,2009-02-28,97.0
Distrito_Federal,2009-03-31,128.0
Distrito_Federal,2009-04-30,133.0
Distrito_Federal,2009-05-31,138.0
Distrito_Federal,2009-06-30,70.0
Distrito_Federal,2009-07-31,56.0
Distrito_Federal,2009-08-31,17.0
Distrito_Federal,2009-09-30,12.0
Distrito_Federal,2009-10-31,18.0
Distrito_Federal,2009-11-30,51.0
Distrito_Federal,2009-12-31,101.0
Distrito_Federal,2010-01-31,1023.0
Distrito_Federal,2010-02-28,2580.0
Distrito_Federal,2010-03-31,3750.0
Distrito_Federal,2010-04-30,3527.0
Distrito_Federal,2010-05-31,3105.0
Distrito_Federal,2010-06-30,760.0
Distrito_Federal,2010-07-31,225.0
Distrito_Federal,2010-08-31,121.0
Distrito_Federal,2010-09-30,81.0
Distrito_Federal,2010-10-31,77.0
Distrito_Federal,2010-11-30,65.0
Distrito_Federal,2010-12-31,157.0
Distrito_Federal,2011-01-31,236.0
Distrito_Federal,2011-02-28,205.0
Distrito_Federal,2011-03-31,273.0
Distrito_Federal,2011-04-30,307.0
Distrito_Federal,2011-05-31,308.0
Distrito_Federal,2011-06-30,85.0
Distrito_Federal,2011-07-31,65.0
Distrito_Federal,2011-08-31,38.0
Distrito_Federal,2011-09-30,23.0
Distrito_Federal,2011-10-31,19.0
Distrito_Federal,2011-11-30,16.0
Distrito_Federal,2011-12-31,32.0
Distrito_Federal,2012-01-31,164.0
Distrito_Federal,2012-02-29,159.0
Distrito_Federal,2012-03-31,242.0
Distrito_Federal,2012-04-30,247.0
Distrito_Federal,2012-05-31,257.0
Distrito_Federal,2012-06-30,170.0
Distrito_Federal,2012-07-31,143.0
Distrito_Federal,2012-08-31,91.0
Distrito_Federal,2012-09-30,72.0
Distrito_Federal,2012-10-31,67.0
Distrito_Federal,2012-11-30,75.0
Distrito_Federal,2012-12-31,125.0
Distrito_Federal,2013-01-05,27.0
Distrito_Federal,2013-01-12,108.0
Distrito_Federal,2013-01-19,120.0
Distrito_Federal,2013-01-26,116.0
Distrito_Federal,2013-02-02,164.0
Distrito_Federal,2013-02-09,209.0
Distrito_Federal,2013-02-16,173.0
Distrito_Federal,2013-02-23,241.0
Distrito_Federal,2013-03-02,303.0
Distrito_Federal,2013-03-09,327.0
Distrito_Federal,2013-03-16,423.0
Distrito_Federal,2013-03-23,511.0
Distrito_Federal,2013-03-30,460.0
Distrito_Federal,2013-04-06,700.0
Distrito_Federal,2013-04-13,840.0
Distrito_Federal,2013-04-20,1139.0
Distrito_Federal,2013-04-27,952.0
Distrito_Federal,2013-05-04,922.0
Distrito_Federal,2013-05-11,1025.0
Distrito_Federal,2013-05-18,1067.0
Distrito_Federal,2013-05-25,961.0
Distrito_Federal,2013-06-01,680.0
Distrito_Federal,2013-06-08,784.0
Distrito_Federal,2013-06-15,571.0
Distrito_Federal,2013-06-22,492.0
Distrito_Federal,2013-06-29,431.0
Distrito_Federal,2013-07-06,468.0
Distrito_Federal,2013-07-13,273.0
Distrito_Federal,2013-07-20,249.0
Distrito_Federal,2013-07-27,461.0
Distrito_Federal,2013-08-03,273.0
Distrito_Federal,2013-08-10,219.0
Distrito_Federal,2013-08-17,194.0
Distrito_Federal,2013-08-24,202.0
Distrito_Federal,2013-08-31,178.0
Distrito_Federal,2013-09-07,91.0
Distrito_Federal,2013-09-14,168.0
Distrito_Federal,2013-09-21,158.0
Distrito_Federal,2013-09-28,106.0
Distrito_Federal,2013-10-05,106.0
Distrito_Federal,2013-10-12,52.0
Distrito_Federal,2013-10-19,109.0
Distrito_Federal,2013-10-26,121.0
Distrito_Federal,2013-11-02,131.0
Distrito_Federal,2013-11-09,75.0
Distrito_Federal,2013-11-16,90.0
Distrito_Federal,2013-11-23,116.0
Distrito_Federal,2013-11-30,121.0
Distrito_Federal,2013-12-07,77.0
Distrito_Federal,2013-12-14,168.0
Distrito_Federal,2013-12-21,96.0
Distrito_Federal,2013-12-28,89.0
Distrito_Federal,2014-01-04,55.0
Distrito_Federal,2014-01-11,176.0
Distrito_Federal,2014-01-18,186.0
Distrito_Federal,2014-01-25,291.0
Distrito_Federal,2014-02-01,307.0
Distrito_Federal,2014-02-08,483.0
Distrito_Federal,2014-02-15,606.0
Distrito_Federal,2014-02-22,358.0
Distrito_Federal,2014-03-01,373.0
Distrito_Federal,2014-03-08,296.0
Distrito_Federal,2014-03-15,471.0
Distrito_Federal,2014-03-22,412.0
Distrito_Federal,2014-03-29,481.0
Distrito_Federal,2014-04-05,619.0
Distrito_Federal,2014-04-12,802.0
Distrito_Federal,2014-04-19,811.0
Distrito_Federal,2014-04-26,902.0
Distrito_Federal,2014-05-03,841.0
Distrito_Federal,2014-05-10,1083.0
Distrito_Federal,2014-05-17,979.0
Distrito_Federal,2014-05-24,1193.0
Distrito_Federal,2014-05-31,1084.0
Distrito_Federal,2014-06-07,897.0
Distrito_Federal,2014-06-14,641.0
Distrito_Federal,2014-06-21,450.0
Distrito_Federal,2014-06-28,494.0
Distrito_Federal,2014-07-05,397.0
Distrito_Federal,2014-07-12,419.0
Distrito_Federal,2014-07-19,395.0
Distrito_Federal,2014-07-26,280.0
Distrito_Federal,2014-08-02,254.0
