state	code	municipality	cases	population	year	incidence
São Paulo	352970	Miguelópolis	8	22,093	2018	-
São Paulo	352980	Mineiros do Tietê	2	12,849	2018	-
São Paulo	352990	Miracatu	22	19,919	2018	-
São Paulo	353000	Mira Estrela	6	3,066	2018	-
São Paulo	353010	Mirandópolis	57	29,418	2018	-
São Paulo	353020	Mirante do Paranapanema	70	18,178	2018	-
São Paulo	353030	Mirassol	584	59,333	2018	-
São Paulo	353040	Mirassolândia	9	4,822	2018	-
São Paulo	353050	Mococa	81	68,788	2018	-
São Paulo	353060	Mogi das Cruzes	145	440,769	2018	-
São Paulo	353070	Mogi Guaçu	681	150,713	2018	-
São Paulo	353080	Mogi Mirim	335	92,715	2018	-
São Paulo	353090	Mombuca	1	3,478	2018	-
São Paulo	353100	Monções	14	2,252	2018	-
São Paulo	353110	Mongaguá	29	55,731	2018	-
São Paulo	353120	Monte Alegre do Sul	13	7,964	2018	-
São Paulo	353130	Monte Alto	83	50,216	2018	-
São Paulo	353140	Monte Aprazível	52	24,794	2018	-
São Paulo	353150	Monte Azul Paulista	15	19,050	2018	-
São Paulo	353160	Monte Castelo	4	4,166	2018	-
São Paulo	353170	Monteiro Lobato	25	4,608	2018	-
São Paulo	353180	Monte Mor	40	58,765	2018	-
São Paulo	353190	Morro Agudo	13	32,641	2018	-
São Paulo	353200	Morungaba	4	13,458	2018	-
São Paulo	353205	Motuca	144	4,720	2018	-
São Paulo	353210	Murutinga do Sul	62	4,466	2018	-
São Paulo	353215	Nantes	5	3,103	2018	-
São Paulo	353220	Narandiba	3	4,809	2018	-
São Paulo	353230	Natividade da Serra	4	6,681	2018	-
São Paulo	353240	Nazaré Paulista	33	18,346	2018	-
São Paulo	353250	Neves Paulista	138	8,936	2018	-
São Paulo	353260	Nhandeara	13	11,427	2018	-
São Paulo	353270	Nipoã	2	5,126	2018	-
São Paulo	353280	Nova Aliança	38	6,875	2018	-
São Paulo	353282	Nova Campina	0	9,647	2018	-
São Paulo	353284	Nova Canaã Paulista	2	1,911	2018	-
São Paulo	353286	Nova Castilho	0	1,255	2018	-
São Paulo	353290	Nova Europa	14	11,013	2018	-
São Paulo	353300	Nova Granada	57	21,307	2018	-
São Paulo	353310	Nova Guataporanga	4	2,308	2018	-
São Paulo	353320	Nova Independência	40	3,883	2018	-
São Paulo	353325	Novais	5	5,712	2018	-
São Paulo	353330	Nova Luzitânia	11	4,041	2018	-
São Paulo	353340	Nova Odessa	35	59,371	2018	-
São Paulo	353350	Novo Horizonte	60	40,680	2018	-
São Paulo	353360	Nuporanga	8	7,386	2018	-
São Paulo	353370	Ocauçu	2	4,287	2018	-
São Paulo	353380	Óleo	0	2,522	2018	-
São Paulo	353390	Olímpia	351	54,406	2018	-
São Paulo	353400	Onda Verde	20	4,339	2018	-
São Paulo	353410	Oriente	15	6,487	2018	-
São Paulo	353420	Orindiúva	16	6,935	2018	-
São Paulo	353430	Orlândia	66	43,687	2018	-
São Paulo	353440	Osasco	186	696,850	2018	-
São Paulo	353450	Oscar Bressane	20	2,602	2018	-
São Paulo	353460	Osvaldo Cruz	14	32,754	2018	-
São Paulo	353470	Ourinhos	123	112,711	2018	-
São Paulo	353475	Ouroeste	43	10,177	2018	-
São Paulo	353480	Ouro Verde	12	8,503	2018	-
São Paulo	353490	Pacaembu	3	14,130	2018	-
São Paulo	353500	Palestina	331	12,786	2018	-
São Paulo	353510	Palmares Paulista	40	13,058	2018	-
São Paulo	353520	Palmeira d'Oeste	22	9,340	2018	-
São Paulo	353530	Palmital	41	22,168	2018	-
São Paulo	353540	Panorama	32	15,690	2018	-
São Paulo	353550	Paraguaçu Paulista	97	45,455	2018	-
São Paulo	353560	Paraibuna	24	18,180	2018	-
São Paulo	353570	Paraíso	18	6,411	2018	-
São Paulo	353580	Paranapanema	2	19,993	2018	-
São Paulo	353590	Paranapuã	48	4,061	2018	-
São Paulo	353600	Parapuã	19	10,980	2018	-
São Paulo	353610	Pardinho	4	6,360	2018	-
São Paulo	353620	Pariquera-Açu	75	19,570	2018	-
São Paulo	353625	Parisi	10	2,153	2018	-
São Paulo	353630	Patrocínio Paulista	1	14,529	2018	-
São Paulo	353640	Paulicéia	16	7,274	2018	-
São Paulo	353650	Paulínia	409	106,776	2018	-
São Paulo	353657	Paulistânia	0	1,832	2018	-
São Paulo	353660	Paulo de Faria	14	8,930	2018	-
São Paulo	353670	Pederneiras	18	46,251	2018	-
São Paulo	353680	Pedra Bela	3	6,075	2018	-
São Paulo	353690	Pedranópolis	14	2,508	2018	-
São Paulo	353700	Pedregulho	12	16,676	2018	-
São Paulo	353710	Pedreira	119	47,361	2018	-
São Paulo	353715	Pedrinhas Paulista	1	3,085	2018	-
São Paulo	353720	Pedro de Toledo	10	11,240	2018	-
São Paulo	353730	Penápolis	65	63,047	2018	-
São Paulo	353740	Pereira Barreto	373	25,660	2018	-
São Paulo	353750	Pereiras	0	8,560	2018	-
São Paulo	353760	Peruíbe	18	67,548	2018	-
São Paulo	353770	Piacatu	4	5,922	2018	-
São Paulo	353780	Piedade	52	55,149	2018	-
São Paulo	353790	Pilar do Sul	12	28,963	2018	-
São Paulo	353800	Pindamonhangaba	576	166,475	2018	-
São Paulo	353810	Pindorama	23	16,877	2018	-
São Paulo	353820	Pinhalzinho	4	15,021	2018	-
São Paulo	353830	Piquerobi	2	3,685	2018	-
São Paulo	353850	Piquete	10	13,742	2018	-
São Paulo	353860	Piracaia	36	27,140	2018	-
São Paulo	353870	Piracicaba	651	400,949	2018	-
São Paulo	353880	Piraju	23	29,741	2018	-
São Paulo	353890	Pirajuí	10	25,259	2018	-
São Paulo	353900	Pirangi	96	11,362	2018	-
São Paulo	353910	Pirapora do Bom Jesus	4	18,604	2018	-
São Paulo	353920	Pirapozinho	24	27,295	2018	-
São Paulo	353930	Pirassununga	50	75,930	2018	-
São Paulo	353940	Piratininga	15	13,503	2018	-
São Paulo	353950	Pitangueiras	643	39,349	2018	-
São Paulo	353960	Planalto	29	5,167	2018	-
São Paulo	353970	Platina	2	3,521	2018	-
São Paulo	353980	Poá	54	116,530	2018	-
São Paulo	353990	Poloni	8	6,004	2018	-
São Paulo	354000	Pompéia	24	21,851	2018	-
São Paulo	354010	Pongaí	0	3,432	2018	-
São Paulo	354020	Pontal	38	49,047	2018	-
São Paulo	354025	Pontalinda	11	4,580	2018	-
São Paulo	354030	Pontes Gestal	13	2,577	2018	-
São Paulo	354040	Populina	2	4,186	2018	-
São Paulo	354050	Porangaba	5	9,779	2018	-
São Paulo	354060	Porto Feliz	1342	52,785	2018	-
São Paulo	354070	Porto Ferreira	145	55,787	2018	-
São Paulo	354075	Potim	53	24,143	2018	-
São Paulo	354080	Potirendaba	63	17,201	2018	-
São Paulo	354085	Pracinha	1	3,971	2018	-
São Paulo	354090	Pradópolis	7	21,110	2018	-
São Paulo	354100	Praia Grande	111	319,146	2018	-
São Paulo	354105	Pratânia	3	5,204	2018	-
São Paulo	354110	Presidente Alves	2	4,108	2018	-
São Paulo	354120	Presidente Bernardes	8	13,190	2018	-
São Paulo	354130	Presidente Epitácio	79	44,006	2018	-
São Paulo	354140	Presidente Prudente	691	227,072	2018	-
São Paulo	354150	Presidente Venceslau	28	39,448	2018	-
São Paulo	354160	Promissão	21	40,027	2018	-
São Paulo	354165	Quadra	1	3,753	2018	-
São Paulo	354170	Quatá	3	14,006	2018	-
São Paulo	354180	Queiroz	5	3,351	2018	-
São Paulo	354190	Queluz	0	13,228	2018	-
São Paulo	354200	Quintana	3	6,587	2018	-
São Paulo	354210	Rafard	5	9,050	2018	-
São Paulo	354220	Rancharia	36	29,688	2018	-
São Paulo	354230	Redenção da Serra	8	3,863	2018	-
São Paulo	354240	Regente Feijó	51	20,124	2018	-
São Paulo	354250	Reginópolis	1	9,399	2018	-
São Paulo	354260	Registro	43	56,249	2018	-
São Paulo	354270	Restinga	6	7,504	2018	-
São Paulo	354280	Ribeira	0	3,351	2018	-
São Paulo	354290	Ribeirão Bonito	9	13,137	2018	-
São Paulo	354300	Ribeirão Branco	2	16,684	2018	-
São Paulo	354310	Ribeirão Corrente	0	4,682	2018	-
São Paulo	354320	Ribeirão do Sul	22	4,542	2018	-
São Paulo	354323	Ribeirão dos Índios	0	2,227	2018	-
São Paulo	354325	Ribeirão Grande	2	7,666	2018	-
São Paulo	354330	Ribeirão Pires	60	122,607	2018	-
São Paulo	354340	Ribeirão Preto	1540	694,534	2018	-
São Paulo	354350	Riversul	1	5,607	2018	-
São Paulo	354360	Rifaina	75	3,618	2018	-
São Paulo	354370	Rincão	51	10,786	2018	-
São Paulo	354380	Rinópolis	29	10,003	2018	-
São Paulo	354390	Rio Claro	265	204,797	2018	-
São Paulo	354400	Rio das Pedras	15	34,704	2018	-
São Paulo	354410	Rio Grande da Serra	13	50,241	2018	-
São Paulo	354420	Riolândia	37	12,342	2018	-
São Paulo	354425	Rosana	49	17,015	2018	-
São Paulo	354430	Roseira	11	10,621	2018	-
São Paulo	354440	Rubiácea	16	3,093	2018	-
São Paulo	354450	Rubinéia	31	3,125	2018	-
São Paulo	354460	Sabino	3	5,564	2018	-
São Paulo	354470	Sagres	2	2,435	2018	-
São Paulo	354480	Sales	10	6,253	2018	-
São Paulo	354490	Sales Oliveira	15	11,779	2018	-
São Paulo	354500	Salesópolis	5	17,022	2018	-
São Paulo	354510	Salmourão	12	5,262	2018	-
São Paulo	354515	Saltinho	17	8,176	2018	-
São Paulo	354520	Salto	530	117,561	2018	-
São Paulo	354530	Salto de Pirapora	79	44,972	2018	-
São Paulo	354540	Salto Grande	0	9,297	2018	-
São Paulo	354550	Sandovalina	5	4,248	2018	-
São Paulo	354560	Santa Adélia	56	15,397	2018	-
São Paulo	354570	Santa Albertina	15	5,993	2018	-
São Paulo	354580	Santa Bárbara d'Oeste	200	192,536	2018	-
São Paulo	354600	Santa Branca	22	14,717	2018	-
São Paulo	354610	Santa Clara d'Oeste	3	2,118	2018	-
São Paulo	354620	Santa Cruz da Conceição	7	4,461	2018	-
São Paulo	354625	Santa Cruz da Esperança	0	2,124	2018	-
São Paulo	354630	Santa Cruz das Palmeiras	20	33,975	2018	-
São Paulo	354640	Santa Cruz do Rio Pardo	95	47,395	2018	-
São Paulo	354650	Santa Ernestina	9	5,611	2018	-
São Paulo	354660	Santa Fé do Sul	76	32,076	2018	-
São Paulo	354670	Santa Gertrudes	40	26,403	2018	-
São Paulo	354680	Santa Isabel	48	56,792	2018	-
São Paulo	354690	Santa Lúcia	13	8,779	2018	-
São Paulo	354700	Santa Maria da Serra	3	6,107	2018	-
São Paulo	354710	Santa Mercedes	7	2,935	2018	-
São Paulo	354720	Santana da Ponte Pensa	7	1,507	2018	-
São Paulo	354730	Santana de Parnaíba	76	136,517	2018	-
São Paulo	354740	Santa Rita d'Oeste	3	2,510	2018	-
São Paulo	354750	Santa Rita do Passa Quatro	42	27,514	2018	-
São Paulo	354760	Santa Rosa de Viterbo	22	26,322	2018	-
São Paulo	354765	Santa Salete	9	1,539	2018	-
São Paulo	354770	Santo Anastácio	17	20,889	2018	-
São Paulo	354780	Santo André	307	716,109	2018	-
São Paulo	354790	Santo Antônio da Alegria	4	6,880	2018	-
São Paulo	354800	Santo Antônio de Posse	1029	23,085	2018	-
São Paulo	354805	Santo Antônio do Aracanguá	7	8,356	2018	-
São Paulo	354810	Santo Antônio do Jardim	10	5,968	2018	-
São Paulo	354820	Santo Antônio do Pinhal	7	6,794	2018	-
São Paulo	354830	Santo Expedito	0	3,086	2018	-
São Paulo	354840	Santópolis do Aguapeí	8	4,736	2018	-
São Paulo	354850	Santos	465	432,957	2018	-
São Paulo	354860	São Bento do Sapucaí	5	10,862	2018	-
São Paulo	354870	São Bernardo do Campo	782	833,240	2018	-
São Paulo	354880	São Caetano do Sul	63	160,275	2018	-
São Paulo	354890	São Carlos	705	249,415	2018	-
São Paulo	354900	São Francisco	13	2,826	2018	-
São Paulo	354910	São João da Boa Vista	75	90,637	2018	-
São Paulo	354920	São João das Duas Pontes	1	2,574	2018	-
São Paulo	354925	São João de Iracema	51	1,912	2018	-
São Paulo	354930	São João do Pau d'Alho	1	2,111	2018	-
São Paulo	354940	São Joaquim da Barra	474	51,447	2018	-
São Paulo	354950	São José da Bela Vista	4	8,895	2018	-
São Paulo	354960	São José do Barreiro	1	4,151	2018	-
São Paulo	354970	São José do Rio Pardo	35	54,763	2018	-
São Paulo	354980	São José do Rio Preto	3979	456,245	2018	-
São Paulo	354990	São José dos Campos	5762	713,943	2018	-
São Paulo	354995	São Lourenço da Serra	2	15,667	2018	-
São Paulo	355000	São Luís do Paraitinga	9	10,684	2018	-
São Paulo	355010	São Manuel	7	40,781	2018	-
São Paulo	355020	São Miguel Arcanjo	12	32,859	2018	-
São Paulo	355030	São Paulo	10046	12,176,866	2018	-
São Paulo	355040	São Pedro	19	35,318	2018	-
São Paulo	355050	São Pedro do Turvo	19	7,636	2018	-
São Paulo	355060	São Roque	52	89,943	2018	-
São Paulo	355070	São Sebastião	820	87,596	2018	-
São Paulo	355080	São Sebastião da Grama	7	12,205	2018	-
São Paulo	355090	São Simão	25	15,257	2018	-
São Paulo	355100	São Vicente	155	363,173	2018	-
São Paulo	355110	Sarapuí	8	10,177	2018	-
São Paulo	355120	Sarutaiá	0	3,646	2018	-
São Paulo	355130	Sebastianópolis do Sul	11	3,470	2018	-
São Paulo	355140	Serra Azul	4	14,334	2018	-
São Paulo	355150	Serrana	28	44,555	2018	-
São Paulo	355160	Serra Negra	14	29,001	2018	-
São Paulo	355170	Sertãozinho	178	124,453	2018	-
São Paulo	355180	Sete Barras	7	12,884	2018	-
São Paulo	355190	Severínia	30	17,328	2018	-
São Paulo	355200	Silveiras	2	6,264	2018	-
São Paulo	355210	Socorro	41	40,648	2018	-
São Paulo	355220	Sorocaba	3139	671,186	2018	-
São Paulo	355230	Sud Mennucci	40	7,708	2018	-
São Paulo	355240	Sumaré	377	278,571	2018	-
São Paulo	355250	Suzano	106	294,638	2018	-
São Paulo	355255	Suzanápolis	25	3,911	2018	-
São Paulo	355260	Tabapuã	63	12,328	2018	-
São Paulo	355270	Tabatinga	18	16,345	2018	-
São Paulo	355280	Taboão da Serra	65	285,570	2018	-
São Paulo	355290	Taciba	8	6,240	2018	-
São Paulo	355300	Taguaí	0	13,569	2018	-
São Paulo	355310	Taiaçu	3	6,268	2018	-
São Paulo	355320	Taiúva	6	5,568	2018	-
São Paulo	355330	Tambaú	26	23,182	2018	-
São Paulo	355340	Tanabi	111	25,830	2018	-
São Paulo	355350	Tapiraí	4	7,850	2018	-
São Paulo	355360	Tapiratiba	3	12,970	2018	-
São Paulo	355365	Taquaral	4	2,810	2018	-
São Paulo	355370	Taquaritinga	231	56,984	2018	-
São Paulo	355380	Taquarituba	1	23,180	2018	-
São Paulo	355385	Taquarivaí	0	5,792	2018	-
São Paulo	355390	Tarabai	4	7,395	2018	-
São Paulo	355395	Tarumã	8	14,812	2018	-
São Paulo	355400	Tatuí	57	120,533	2018	-
São Paulo	355410	Taubaté	1467	311,854	2018	-
São Paulo	355420	Tejupá	0	4,574	2018	-
São Paulo	355430	Teodoro Sampaio	56	23,019	2018	-
São Paulo	355440	Terra Roxa	7	9,302	2018	-
São Paulo	355450	Tietê	32	41,622	2018	-
São Paulo	355460	Timburi	0	2,663	2018	-
São Paulo	355465	Torre de Pedra	24	2,401	2018	-
São Paulo	355470	Torrinha	1	9,963	2018	-
São Paulo	355475	Trabiju	24	1,709	2018	-
São Paulo	355480	Tremembé	139	46,642	2018	-
São Paulo	355490	Três Fronteiras	4	5,781	2018	-
São Paulo	355495	Tuiuti	4	6,808	2018	-
São Paulo	355500	Tupã	186	65,477	2018	-
São Paulo	355510	Tupi Paulista	54	15,404	2018	-
São Paulo	355520	Turiúba	2	2,012	2018	-
São Paulo	355530	Turmalina	2	1,759	2018	-
São Paulo	355535	Ubarana	15	6,216	2018	-
São Paulo	355540	Ubatuba	222	89,747	2018	-
São Paulo	355550	Ubirajara	0	4,754	2018	-
São Paulo	355560	Uchoa	396	10,068	2018	-
São Paulo	355570	União Paulista	14	1,823	2018	-
São Paulo	355580	Urânia	97	9,108	2018	-
São Paulo	355590	Uru	0	1,177	2018	-
São Paulo	355600	Urupês	34	13,727	2018	-
São Paulo	355610	Valentim Gentil	328	13,115	2018	-
São Paulo	355620	Valinhos	98	127,123	2018	-
São Paulo	355630	Valparaíso	15	26,130	2018	-
São Paulo	355635	Vargem	5	10,378	2018	-
São Paulo	355640	Vargem Grande do Sul	26	42,573	2018	-
São Paulo	355645	Vargem Grande Paulista	20	51,702	2018	-
São Paulo	355650	Várzea Paulista	71	120,572	2018	-
São Paulo	355660	Vera Cruz	8	10,864	2018	-
São Paulo	355670	Vinhedo	63	77,308	2018	-
São Paulo	355680	Viradouro	19	18,775	2018	-
São Paulo	355690	Vista Alegre do Alto	6	8,626	2018	-
São Paulo	355695	Vitória Brasil	29	1,834	2018	-
São Paulo	355700	Votorantim	494	121,331	2018	-
São Paulo	355710	Votuporanga	916	93,736	2018	-
São Paulo	355715	Zacarias	5	2,684	2018	-
São Paulo	355720	Chavantes	177	12,418	2018	-
São Paulo	355730	Estiva Gerbi	29	11,198	2018	-
São Paulo	350010	Adamantina	1752	35,068	2019	-
São Paulo	350020	Adolfo	181	3,562	2019	-
São Paulo	350030	Aguaí	1260	36,305	2019	-
São Paulo	350040	Águas da Prata	82	8,180	2019	-
São Paulo	350050	Águas de Lindóia	56	18,705	2019	-
São Paulo	350055	Águas de Santa Bárbara	44	6,075	2019	-
São Paulo	350060	Águas de São Pedro	32	3,451	2019	-
São Paulo	350070	Agudos	1868	37,214	2019	-
São Paulo	350075	Alambari	21	6,025	2019	-
São Paulo	350080	Alfredo Marcondes	95	4,166	2019	-
São Paulo	350090	Altair	127	4,160	2019	-
São Paulo	350100	Altinópolis	53	16,184	2019	-
São Paulo	350110	Alto Alegre	60	4,099	2019	-
São Paulo	350115	Alumínio	62	18,628	2019	-
São Paulo	350120	Álvares Florence	98	3,679	2019	-
São Paulo	350130	Álvares Machado	479	24,915	2019	-
São Paulo	350140	Álvaro de Carvalho	61	5,227	2019	-
São Paulo	350150	Alvinlândia	33	3,222	2019	-
São Paulo	350160	Americana	657	239,597	2019	-
São Paulo	350170	Américo Brasiliense	3178	40,504	2019	-
São Paulo	350180	Américo de Campos	491	5,969	2019	-
São Paulo	350190	Amparo	438	72,195	2019	-
São Paulo	350200	Analândia	28	4,995	2019	-
São Paulo	350210	Andradina	3097	57,157	2019	-
São Paulo	350220	Angatuba	76	25,228	2019	-
São Paulo	350230	Anhembi	31	6,724	2019	-
São Paulo	350240	Anhumas	51	4,115	2019	-
São Paulo	350250	Aparecida	375	36,157	2019	-
São Paulo	350260	Aparecida d'Oeste	189	4,196	2019	-
São Paulo	350270	Apiaí	20	24,374	2019	-
São Paulo	350275	Araçariguama	87	22,364	2019	-
São Paulo	350280	Araçatuba	1804	197,016	2019	-
São Paulo	350290	Araçoiaba da Serra	161	34,146	2019	-
São Paulo	350300	Aramina	239	5,620	2019	-
São Paulo	350310	Arandu	8	6,357	2019	-
São Paulo	350315	Arapeí	5	2,469	2019	-
São Paulo	350320	Araraquara	585	236,072	2019	-
São Paulo	350330	Araras	1096	134,236	2019	-
São Paulo	350335	Arco-Íris	63	1,791	2019	-
São Paulo	350340	Arealva	403	8,560	2019	-
São Paulo	350350	Areias	10	3,886	2019	-
São Paulo	350360	Areiópolis	35	11,129	2019	-
São Paulo	350370	Ariranha	119	9,668	2019	-
São Paulo	350380	Artur Nogueira	301	54,408	2019	-
São Paulo	350390	Arujá	1248	89,824	2019	-
São Paulo	350395	Aspásia	63	1,822	2019	-
São Paulo	350400	Assis	1072	104,386	2019	-
São Paulo	350410	Atibaia	647	142,761	2019	-
São Paulo	350420	Auriflama	738	15,189	2019	-
São Paulo	350430	Avaí	194	5,403	2019	-
São Paulo	350440	Avanhandava	205	13,649	2019	-
São Paulo	350450	Avaré	104	90,655	2019	-
São Paulo	350460	Bady Bassitt	1892	17,502	2019	-
São Paulo	350470	Balbinos	85	5,735	2019	-
São Paulo	350480	Bálsamo	627	9,068	2019	-
São Paulo	350490	Bananal	29	10,945	2019	-
São Paulo	350500	Barão de Antonina	2	3,469	2019	-
São Paulo	350510	Barbosa	268	7,402	2019	-
São Paulo	350520	Bariri	305	35,264	2019	-
São Paulo	350530	Barra Bonita	389	36,126	2019	-
São Paulo	350535	Barra do Chapéu	4	5,724	2019	-
São Paulo	350540	Barra do Turvo	7	7,659	2019	-
São Paulo	350550	Barretos	348	122,098	2019	-
São Paulo	350560	Barrinha	1456	32,812	2019	-
São Paulo	350570	Barueri	1032	274,182	2019	-
São Paulo	350580	Bastos	581	20,953	2019	-
São Paulo	350590	Batatais	999	62,508	2019	-
São Paulo	350600	Bauru	861	376,818	2019	-
São Paulo	350610	Bebedouro	1695	77,496	2019	-
São Paulo	350620	Bento de Abreu	34	2,980	2019	-
São Paulo	350630	Bernardino de Campos	220	11,148	2019	-
São Paulo	350635	Bertioga	228	63,249	2019	-
São Paulo	350640	Bilac	881	8,034	2019	-
São Paulo	350650	Birigui	1524	123,638	2019	-
São Paulo	350660	Biritiba-Mirim	255	32,598	2019	-
São Paulo	350670	Boa Esperança do Sul	864	14,923	2019	-
São Paulo	350680	Bocaina	189	12,329	2019	-
São Paulo	350690	Bofete	15	11,730	2019	-
São Paulo	350700	Boituva	479	60,997	2019	-
São Paulo	350710	Bom Jesus dos Perdões	62	25,448	2019	-
São Paulo	350715	Bom Sucesso de Itararé	2	3,954	2019	-
São Paulo	350720	Borá	30	837	2019	-
São Paulo	350730	Boracéia	61	4,823	2019	-
São Paulo	350740	Borborema	1162	16,046	2019	-
São Paulo	350745	Borebi	188	2,653	2019	-
São Paulo	350750	Botucatu	354	146,497	2019	-
São Paulo	350760	Bragança Paulista	216	168,668	2019	-
São Paulo	350770	Braúna	205	5,686	2019	-
São Paulo	350775	Brejo Alegre	82	2,865	2019	-
São Paulo	350780	Brodowski	1435	24,939	2019	-
São Paulo	350790	Brotas	599	24,403	2019	-
São Paulo	350800	Buri	80	19,878	2019	-
São Paulo	350810	Buritama	985	17,144	2019	-
São Paulo	350820	Buritizal	200	4,481	2019	-
São Paulo	350830	Cabrália Paulista	49	4,264	2019	-
São Paulo	350840	Cabreúva	203	49,707	2019	-
São Paulo	350850	Caçapava	2097	94,263	2019	-
São Paulo	350860	Cachoeira Paulista	308	33,327	2019	-
São Paulo	350870	Caconde	38	18,985	2019	-
São Paulo	350880	Cafelândia	592	17,767	2019	-
São Paulo	350890	Caiabu	119	4,191	2019	-
São Paulo	350900	Caieiras	168	101,470	2019	-
São Paulo	350910	Caiuá	231	5,874	2019	-
São Paulo	350920	Cajamar	559	76,801	2019	-
São Paulo	350925	Cajati	141	28,549	2019	-
São Paulo	350930	Cajobi	470	10,542	2019	-
São Paulo	350940	Cajuru	114	26,167	2019	-
São Paulo	350945	Campina do Monte Alegre	10	6,024	2019	-
São Paulo	350950	Campinas	2985	1,204,073	2019	-
São Paulo	350960	Campo Limpo Paulista	351	84,650	2019	-
São Paulo	350970	Campos do Jordão	26	52,088	2019	-
São Paulo	350980	Campos Novos Paulista	255	4,965	2019	-
São Paulo	350990	Cananéia	70	12,540	2019	-
São Paulo	350995	Canas	24	5,138	2019	-
São Paulo	351000	Cândido Mota	666	31,280	2019	-
São Paulo	351010	Cândido Rodrigues	52	2,793	2019	-
São Paulo	351015	Canitar	105	5,216	2019	-
São Paulo	351020	Capão Bonito	141	47,138	2019	-
São Paulo	351030	Capela do Alto	142	20,706	2019	-
São Paulo	351040	Capivari	818	55,768	2019	-
São Paulo	351050	Caraguatatuba	1197	121,532	2019	-
São Paulo	351060	Carapicuíba	688	400,927	2019	-
São Paulo	351070	Cardoso	637	12,326	2019	-
São Paulo	351080	Casa Branca	618	30,380	2019	-
São Paulo	351090	Cássia dos Coqueiros	4	2,523	2019	-
São Paulo	351100	Castilho	1286	21,006	2019	-
São Paulo	351110	Catanduva	3503	121,862	2019	-
São Paulo	351120	Catiguá	745	7,804	2019	-
São Paulo	351130	Cedral	1013	9,237	2019	-
São Paulo	351140	Cerqueira César	9	19,985	2019	-
São Paulo	351150	Cerquilho	144	48,949	2019	-
São Paulo	351160	Cesário Lange	23	18,148	2019	-
São Paulo	351170	Charqueada	112	17,190	2019	-
São Paulo	351190	Clementina	107	8,617	2019	-
São Paulo	351200	Colina	878	18,468	2019	-
São Paulo	351210	Colômbia	438	6,210	2019	-
São Paulo	351220	Conchal	556	28,050	2019	-
São Paulo	351230	Conchas	153	17,896	2019	-
São Paulo	351240	Cordeirópolis	364	24,528	2019	-
São Paulo	351250	Coroados	309	6,058	2019	-
São Paulo	351260	Coronel Macedo	5	4,681	2019	-
São Paulo	351270	Corumbataí	20	4,055	2019	-
São Paulo	351280	Cosmópolis	232	72,252	2019	-
São Paulo	351290	Cosmorama	206	7,307	2019	-
São Paulo	351300	Cotia	396	249,210	2019	-
São Paulo	351310	Cravinhos	667	35,292	2019	-
São Paulo	351320	Cristais Paulista	77	8,631	2019	-
São Paulo	351330	Cruzália	163	2,073	2019	-
São Paulo	351340	Cruzeiro	558	82,238	2019	-
São Paulo	351350	Cubatão	492	130,705	2019	-
São Paulo	351360	Cunha	10	21,547	2019	-
São Paulo	351370	Descalvado	201	33,718	2019	-
São Paulo	351380	Diadema	1329	423,884	2019	-
São Paulo	351385	Dirce Reis	49	1,793	2019	-
São Paulo	351390	Divinolândia	12	11,146	2019	-
São Paulo	351400	Dobrada	668	8,929	2019	-
São Paulo	351410	Dois Córregos	103	27,315	2019	-
São Paulo	351420	Dolcinópolis	70	2,115	2019	-
São Paulo	351430	Dourado	163	8,873	2019	-
São Paulo	351440	Dracena	1486	46,793	2019	-
São Paulo	351450	Duartina	296	12,445	2019	-
São Paulo	351460	Dumont	191	9,868	2019	-
São Paulo	351470	Echaporã	43	6,102	2019	-
São Paulo	351480	Eldorado	51	15,494	2019	-
São Paulo	351490	Elias Fausto	111	17,772	2019	-
São Paulo	351492	Elisiário	158	3,651	2019	-
São Paulo	351495	Embaúba	217	2,452	2019	-
São Paulo	351500	Embu das Artes	494	273,726	2019	-
São Paulo	351510	Embu-Guaçu	69	69,385	2019	-
São Paulo	351512	Emilianópolis	29	3,214	2019	-
São Paulo	351515	Engenheiro Coelho	748	20,773	2019	-
São Paulo	351518	Espírito Santo do Pinhal	265	44,330	2019	-
São Paulo	351519	Espírito Santo do Turvo	86	4,829	2019	-
São Paulo	351520	Estrela d'Oeste	646	8,419	2019	-
São Paulo	351530	Estrela do Norte	36	2,766	2019	-
São Paulo	351535	Euclides da Cunha Paulista	369	9,371	2019	-
São Paulo	351540	Fartura	359	16,036	2019	-
São Paulo	351550	Fernandópolis	1435	69,116	2019	-
São Paulo	351560	Fernando Prestes	108	5,783	2019	-
São Paulo	351565	Fernão	33	1,716	2019	-
São Paulo	351570	Ferraz de Vasconcelos	328	194,276	2019	-
São Paulo	351580	Flora Rica	2	1,464	2019	-
São Paulo	351590	Floreal	127	2,917	2019	-
São Paulo	351600	Flórida Paulista	860	14,640	2019	-
São Paulo	351610	Florínia	209	2,676	2019	-
São Paulo	351620	Franca	377	353,187	2019	-
São Paulo	351630	Francisco Morato	1502	175,844	2019	-
São Paulo	351640	Franco da Rocha	611	154,489	2019	-
São Paulo	351650	Gabriel Monteiro	96	2,776	2019	-
São Paulo	351660	Gália	150	6,548	2019	-
São Paulo	351670	Garça	950	44,390	2019	-
São Paulo	351680	Gastão Vidigal	191	4,808	2019	-
São Paulo	351685	Gavião Peixoto	474	4,789	2019	-
São Paulo	351690	General Salgado	244	10,869	2019	-
São Paulo	351700	Getulina	471	11,409	2019	-
